"Participants","Date","Departure_hour","Departure_min","Order","Age","Sex","Laterality","Direction","Hour_1","min_1","Knowledge_distance","Distance","Knowledge_time","Time_hour","Time_min","Max_speed","Hour_2","min_2","Inst_Speed_graphic","Inst_Speed_num","Inst_Speed_conf","Av_speed_graphic","Av_speed_num","Av_speed_confidence","Hour_3","min_3","Time_graphic","Time_hour_num","Time_min_num","Time_conf","Over_or_Underestimation","Hour_4","min_4","Dist_graph","Dist_num","Dist_conf","Hour_5","min_5","Speed_of_time","Homogeneity","Sadness","Hapiness","Boredom","Dist_Strat","Time_Strat","Speed_Strat","creusot","X","departure","order","direction","laterality","rep_knw","knowledge_distance","knwYesNo_dist","knw_dist","knowledge_time","knwYesNo_dur","knw_dur","knwYesNo_spd","knw_spd","rep_spd","spd_inst_allo","spd_inst_ego","spd_inst_conf","spd_inst_meta","spd_mean_allo","spd_mean_ego","spd_mean_conf","spd_mean_meta","rep_dur","dur_allo","dur_ego","dur_conf","dur_meta","rep_dist","dist_allo","dist_ego","dist_conf","dist_meta","rep_debrief","pot","homogeneity_pot","sadness","happiness","boredom","dist_strat","dur_strat","spd_strat","participants","age","sex","obj_dur","obj_dist","obj_spd_inst","obj_spd_mean","away_dur","away_dist","away_spd_inst","away_spd_mean","ep_dur","ep_dist","ep_spd","paris_lyon","travel","tot_dur","tot_dist","tot_speed","spd_inst_tot","spd_mean_tot","dur_tot","dist_tot"
35,"02/06/2021",11,0,2,NA,NA,NA,"1",11,55,0,400,1,2,0,NA,11,56,NA,150,1,NA,130,1,12,58,329,1,45,2,2,11,57,5.6,350,1,12,59,3,2,1,3,1,NA,NA,NA,0,"",11,2,"Forward",NA,11.9166666666667,"No","No",400,"Yes","Yes",120,NA,NA,11.9333333333333,NA,150,1,NA,NA,130,1,NA,12.9666666666667,109.666666666667,105,2,2,11.95,361.290322580645,350,1,NA,12.9833333333333,3,2,1,3,1,NA,NA,NA,35,NA,NA,116.333333333333,229.86,299,214.992857142857,1.86666666666397,0.133333333332075,0.0666666666680626,0.0666666666680626,"dec","cst","cst","LP","./6611_2021-06-02_full_journey.csv",130.766666666667,429.12,320,NA,NA,119.506203703704,387.592258064516
36,"01/06/2021",11,0,4,NA,NA,NA,"1",12,23,0,550,1,1,56,NA,12,25,119,250,1,116,230,1,12,24,234,1,24,3,3,12,26,4.6,380,2,12,27,2,2,1,3,3,5,5,1,0,"",11,4,"Forward",NA,12.3833333333333,"No","No",550,"Yes","Yes",116,NA,NA,12.4166666666667,NA,250,1,NA,NA,230,1,NA,12.4,75.4,84,3,3,12.4333333333333,408.064516129032,380,2,NA,12.45,2,2,1,3,3,5,5,1,36,NA,NA,84.0333333333334,358.23,250,220.491467576792,0,0.033333333333978,0.016666666664058,0.016666666664058,"cst","cst","cst","LP","./6611_2021-06-01_full_journey.csv",130.766666666667,429.12,320,211.555555555556,206.222222222222,84.9983333333335,318.37935483871
37,"01/06/2021",16,4,4,NA,NA,NA,"1",17,15,0,600,1,1,15,220,17,19,120,200,1,NA,200,1,17,18,127,2,0,2,2,17,20,2.4,400,3,17,21,3,3,3,3,3,5,5,1,0,"",16.0666666666667,4,"Forward",NA,17.25,"No","No",600,"Yes","Yes",75,NA,220,17.3166666666667,146.666666666667,200,1,NA,NA,200,1,NA,17.3,26.4583333333333,120,2,2,17.3333333333333,232.258064516129,400,3,NA,17.35,3,3,3,3,3,5,5,1,37,NA,NA,73.8166666666665,251.82,265,177.725050916497,0.100000000002041,0.0166666666660831,0.0333333333340846,0.0333333333340846,"cst","cst","cst","LP","./6624_2021-06-01_full_journey.csv",130.766666666667,429.12,320,213.333333333333,NA,46.1315740740742,166.110967741935
38,"02/06/2021",11,0,1,NA,"Man",NA,"1",12,26,0,550,1,1,56,280,12,27,127,220,3,110,200,2,12,28,132,1,20,3,2,12,29,4.3,350,2,12,30,2,1,1,3,3,3,2,2,0,"",11,1,"Forward",NA,12.4333333333333,"No","No",550,"Yes","Yes",116,NA,280,12.45,197.555555555556,220,3,NA,171.111111111111,200,2,NA,12.4666666666667,42.5333333333333,80,3,2,12.4833333333333,381.451612903226,350,2,NA,12.5,2,1,1,3,3,3,2,2,38,NA,"Man",88.2166666666667,363.84,260,230.287878787879,0.0166666666639514,0.533333333335975,0.0499999999980361,0.0499999999980361,"cst","cst","cst","LP","./6611_2021-06-02_full_journey.csv",130.766666666667,429.12,320,225.777777777778,195.555555555556,47.9477777777779,297.615483870968
39,"02/06/2021",16,4,2,NA,"Man",NA,"1",16,9,0,400,1,2,4,300,16,10,NA,45,3,NA,120,2,16,11,53,0,10,1,1,16,10,0.5,60,2,16,11,3,2,1,3,2,2,2,2,0,"",16.0666666666667,2,"Forward",NA,16.15,"No","No",400,"Yes","Yes",124,NA,300,16.1666666666667,NA,45,3,NA,NA,120,2,NA,16.1833333333333,18.2555555555556,10,1,1,16.1666666666667,32.258064516129,60,2,NA,16.1833333333333,3,2,1,3,2,2,2,2,39,NA,"Man",6.91666666666663,4.89,38,42.6888888888889,0.133333333333994,0.266666666667987,0.266666666667987,0.266666666667987,"acc","acc","acc","LP","./6624_2021-06-02_full_journey.csv",130.766666666667,429.12,320,NA,NA,19.2517592592593,34.6064516129032
40,"02/06/2021",16,4,4,NA,"Man",NA,"1",16,16,0,530,1,1,56,340,16,17,90,150,2,NA,280,3,16,17,9,0,15,3,2,16,18,0.3,30,2,16,19,3,3,1,3,3,2,4,2,0,"",16.0666666666667,4,"Forward",NA,16.2666666666667,"No","No",530,"Yes","Yes",116,NA,340,16.2833333333333,170,150,2,NA,NA,280,3,NA,16.2833333333333,2.9,15,3,2,16.3,25.6451612903226,30,2,NA,16.3166666666667,3,3,1,3,3,2,4,2,40,NA,"Man",13.0500000000001,16.96,121,73.7307692307692,2.1316282072803e-12,0.166666666667865,2.1316282072803e-12,2.1316282072803e-12,"acc","acc","acc","LP","./6624_2021-06-02_full_journey.csv",130.766666666667,429.12,320,160,NA,3.26916666666667,20.7638709677419
41,"02/06/2021",16,4,5,NA,"Man",NA,"1",16,30,0,500,1,2,0,300,16,32,NA,270,3,NA,230,3,16,33,114,0,30,3,2,16,31,2.1,100,3,16,34,4,1,1,3,1,2,2,2,0,"",16.0666666666667,5,"Forward",NA,16.5,"No","No",500,"Yes","Yes",120,NA,300,16.5333333333333,NA,270,3,NA,NA,230,3,NA,16.55,38,30,3,2,16.5166666666667,169.354838709677,100,3,NA,16.5666666666667,4,1,1,3,1,2,2,2,41,NA,"Man",29.0666666666667,69.49,245,143.49494949495,0.0166666666680015,0.0166666666658699,0.0333333333321661,0.0333333333321661,"cst","cst","cst","LP","./6624_2021-06-02_full_journey.csv",130.766666666667,429.12,320,NA,NA,41.4094444444445,145.347096774194
42,"02/06/2021",16,4,4,NA,"Woman",NA,"2",17,56,0,583,1,2,4,310,17,58,NA,310,2,NA,310,2,17,57,330,1,58,3,2,17,58,5.5,500,2,17,58,4,1,1,2,1,5,4,5,0,"",16.0666666666667,4,"Backward",NA,17.9333333333333,"No","No",583,"Yes","Yes",124,NA,310,17.9666666666667,NA,310,2,NA,NA,310,2,NA,17.95,113.666666666667,118,3,2,17.9666666666667,517.177419354839,500,2,NA,17.9666666666667,4,1,1,2,1,5,4,5,42,NA,"Woman",113.083333333333,416,155,206.901325478645,0.0333333333360031,0.066666666663906,0.066666666663906,0.066666666663906,"dec","dec","dec","LP","./6624_2021-06-02_full_journey.csv",130.766666666667,429.12,320,NA,NA,119.869444444445,380.670967741935
43,"02/06/2021",16,4,5,NA,"Woman",NA,"1",16,13,0,400,1,2,4,250,16,15,42,60,3,120,200,3,16,16,26,0,12,3,2,16,14,0.2,10,3,16,17,4,1,2,3,1,2,1,2,0,"",16.0666666666667,5,"Forward",NA,16.2166666666667,"No","No",400,"Yes","Yes",124,NA,250,16.25,58.3333333333333,60,3,NA,166.666666666667,200,3,NA,16.2666666666667,8.95555555555555,12,3,2,16.2333333333333,12.9032258064516,10,3,NA,16.2833333333333,4,1,2,3,1,2,1,2,43,NA,"Woman",12.0499999999999,9.03,80,55.1486486486486,2.1316282072803e-12,2.1316282072803e-12,0.0333333333360031,0.0333333333360031,"acc","acc","acc","LP","./6624_2021-06-02_full_journey.csv",130.766666666667,429.12,320,74.6666666666667,213.333333333333,9.44425925925928,13.8425806451613
44,"02/06/2021",16,4,2,NA,"Man",NA,"2",18,2,0,250,1,1,18,250,18,2,NA,70,2,139,210,2,18,3,354,1,15,2,2,18,3,5.9,245,2,18,4,3,2,1,3,3,1,1,1,1,"",16.0666666666667,2,"Backward",NA,18.0333333333333,"No","No",250,"Yes","Yes",78,NA,250,18.0333333333333,NA,70,2,NA,193.055555555556,210,2,NA,18.05,76.7,75,2,2,18.05,237.903225806452,245,2,NA,18.0666666666667,3,2,1,3,3,1,1,1,44,NA,"Man",119.05,427.43,133,204.145275035261,0,0,2.1316282072803e-12,2.1316282072803e-12,"dec","dec","dec","LP","./6624_2021-06-02_full_journey.csv",130.766666666667,429.12,320,NA,247.111111111111,128.587222222223,408.356129032258
45,"02/06/2021",16,4,4,NA,"Man",NA,"1",17,58,0,200,1,1,20,300,18,0,87,110,3,99,200,3,17,59,334,1,6,3,2,18,1,5.45,200,3,18,2,3,2,1,3,1,2,4,5,1,"",16.0666666666667,4,"Forward",NA,17.9666666666667,"No","No",200,"Yes","Yes",80,NA,300,18,145,110,3,NA,165,200,3,NA,17.9833333333333,74.2222222222222,66,3,2,18.0166666666667,175.806451612903,200,3,NA,18.0333333333333,3,2,1,3,1,2,4,5,45,NA,"Man",115.083333333333,423.4,133,205.223495702006,0.0333333333338715,0.033333333331953,0.0333333333360031,0.0333333333360031,"dec","dec","dec","LP","./6624_2021-06-02_full_journey.csv",130.766666666667,429.12,320,154.666666666667,176,121.322407407408,377.210322580645
46,"03/06/2021",16,4,3,NA,"Woman",NA,"1",16,10,0,540,1,1,56,300,16,13,44,50,2,86,100,2,16,12,22,0,5,2,2,16,11,NA,5,2,16,13,1,2,3,2,1,NA,NA,3,0,"",16.0666666666667,3,"Forward",NA,16.1666666666667,"No","No",540,"Yes","Yes",116,NA,300,16.2166666666667,73.3333333333333,50,2,NA,143.333333333333,100,2,NA,16.2,7.08888888888889,5,2,2,16.1833333333333,NA,5,2,NA,16.2166666666667,1,2,3,2,1,NA,NA,3,46,NA,"Woman",7.86666666666662,5.48,65,47.3913043478261,0,1.91846538655227e-12,0.0833333333319075,0.0833333333319075,"acc","acc","acc","LP","./6624_2021-06-03_full_journey.csv",130.766666666667,429.12,320,78.2222222222222,152.888888888889,7.99129629629632,NA
47,"03/06/2021",11,0,2,NA,"Woman",NA,"1",11,25,0,500,0,2,0,250,11,27,116,250,3,97,200,3,11,29,167,1,0,2,3,11,28,3.15,200,2,11,30,2,3,2,2,3,5,4,5,0,"",11,2,"Forward",NA,11.4166666666667,"No","No",500,"No","No",120,NA,250,11.45,161.111111111111,250,3,NA,134.722222222222,200,3,NA,11.4833333333333,55.6666666666667,60,2,3,11.4666666666667,254.032258064516,200,2,NA,11.5,2,3,2,2,3,5,4,5,47,NA,"Woman",29.1333333333333,95.51,298,174.175257731959,0.0666666666640126,0.0666666666640126,0.0666666666660376,0.0666666666660376,"cst","cst","cst","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,206.222222222222,172.444444444444,60.6612037037039,218.02064516129
48,"03/06/2021",11,0,1,NA,"Woman",NA,"1",11,25,0,450,1,1,56,350,11,26,119,240,3,102,225,3,11,28,154,0,50,3,3,11,29,2.3,180,2,11,30,3,2,1,4,2,5,3,5,0,"",11,1,"Forward",NA,11.4166666666667,"No","No",450,"Yes","Yes",116,NA,350,11.4333333333333,231.388888888889,240,3,NA,198.333333333333,225,3,NA,11.4666666666667,49.6222222222222,50,3,3,11.4833333333333,166.935483870968,180,2,NA,11.5,3,2,1,4,2,5,3,5,48,NA,"Woman",28,101.11,295,169.497326203209,0.0666666666640126,0.0666666666640126,0.033333333333978,0.033333333333978,"cst","cst","cst","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,211.555555555556,181.333333333333,55.9390740740742,159.189677419355
49,"03/06/2021",11,0,6,NA,"Woman",NA,"2",12,18,0,550,1,1,57,300,12,21,145,250,3,116,225,2,12,19,227,1,20,3,3,12,21,4.6,390,3,12,29,2,4,1,3,3,2,2,5,0,"",11,6,"Backward",NA,12.3,"No","No",550,"Yes","Yes",117,NA,300,12.35,241.666666666667,250,3,NA,193.333333333333,225,2,NA,12.3166666666667,73.775,80,3,3,12.35,408.064516129032,390,3,NA,12.4833333333333,2,4,1,3,3,2,2,5,49,NA,"Woman",79.2166666666666,339.51,267,235.065510597303,0.150000000001995,0.100000000002041,0.100000000002041,0.100000000002041,"cst","cst","cst","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,257.777777777778,206.222222222222,82.4556481481484,318.37935483871
50,"03/06/2021",11,0,5,NA,"Man",NA,"1",12,30,0,470,1,1,56,320,12,31,145,260,4,106,220,2,12,31,325,1,30,3,3,12,30,5,350,3,12,32,3,1,1,2,2,5,5,5,0,"",11,5,"Forward",NA,12.5,"No","No",470,"Yes","Yes",116,NA,320,12.5166666666667,257.777777777778,260,4,NA,188.444444444444,220,2,NA,12.5166666666667,104.722222222222,90,3,3,12.5,379.032258064516,350,3,NA,12.5333333333333,3,1,1,2,2,5,5,5,50,NA,"Man",90.8333333333334,376.96,290,237.446666666667,0.233333333332091,0,0.233333333332091,0.233333333332091,"dec","cst","dec","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,257.777777777778,188.444444444444,118.053240740741,346.064516129032
51,"03/06/2021",11,0,2,NA,"Man",NA,"2",11,53,1,500,1,2,4,318,11,54,165,298,4,112,210,3,11,56,149,0,40,3,2,11,55,2.7,200,3,11,57,4,3,1,2,1,2,2,3,0,"",11,2,"Backward",NA,11.8833333333333,"Yes","Yes",500,"Yes","Yes",124,NA,318,11.9,291.5,298,4,NA,197.866666666667,210,3,NA,11.9333333333333,51.3222222222222,40,3,2,11.9166666666667,217.741935483871,200,3,NA,11.95,4,3,1,2,1,2,2,3,51,NA,"Man",56.0666666666667,226.7,295,221.910714285714,2.02504679691629e-12,0.216666666668033,0.450000000000017,0.450000000000017,"cst","cst","cst","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,293.333333333333,199.111111111111,54.1228703703705,186.874838709677
52,"03/06/2021",11,0,4,NA,"Woman",NA,"2",11,40,1,480,1,2,0,270,11,42,165,270,3,158,270,3,11,41,158,0,45,3,3,11,43,NA,250,3,11,44,4,3,1,3,1,1,1,1,0,"",11,4,"Backward",NA,11.6666666666667,"Yes","Yes",480,"Yes","Yes",120,NA,270,11.7,247.5,270,3,NA,237,270,3,NA,11.6833333333333,52.6666666666667,45,3,3,11.7166666666667,NA,250,3,NA,11.7333333333333,4,3,1,3,1,1,1,1,52,NA,"Woman",41.7666666666667,167.21,290,205.184501845018,0.700000000000003,2.02504679691629e-12,0.0333333333360031,0.0333333333360031,"cst","cst","cst","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,293.333333333333,280.888888888889,57.3920370370372,NA
53,"03/06/2021",11,0,2,NA,"Man",NA,"2",12,15,1,500,1,2,0,420,12,16,NA,380,3,NA,350,3,12,18,257,1,15,3,2,12,17,4.1,320,2,12,19,3,2,1,1,2,2,2,2,0,"",11,2,"Backward",NA,12.25,"Yes","Yes",500,"Yes","Yes",120,NA,420,12.2666666666667,NA,380,3,NA,NA,350,3,NA,12.3,85.6666666666667,75,3,2,12.2833333333333,330.645161290323,320,2,NA,12.3166666666667,3,2,1,1,2,2,2,2,53,NA,"Man",77.9833333333333,322.83,260,234.284253578732,0.0833333333340391,0.0500000000019796,0.0833333333320141,0.0833333333320141,"cst","cst","cst","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,NA,NA,93.3528703703706,283.772903225806
54,"03/06/2021",11,0,4,NA,"Man",NA,"1",12,20,0,700,1,3,30,300,12,22,NA,270,2,133,250,2,12,21,239,2,30,2,2,12,23,4.8,300,2,12,24,3,2,1,4,1,3,2,2,0,"",11,4,"Forward",NA,12.3333333333333,"No","No",700,"Yes","Yes",210,NA,300,12.3666666666667,NA,270,2,NA,221.666666666667,250,2,NA,12.35,139.416666666667,150,2,2,12.3833333333333,541.935483870968,300,2,NA,12.4,3,2,1,4,1,3,2,2,54,NA,"Man",81.1666666666667,347.46,265,235.427756653992,0.100000000002041,0.0999999999979906,0.233333333331984,0.233333333331984,"cst","cst","cst","LP","./6611_2021-06-03_full_journey.csv",130.766666666667,429.12,320,NA,236.444444444444,86.8145370370373,332.221935483871
55,"03/06/2021",16,4,3,NA,"Man",NA,"2",16,32,0,300,1,2,4,300,16,35,136,295,3,93,200,2,16,33,162,0,50,2,3,16,33,3.2,100,3,16,33,3,3,1,3,1,5,2,4,0,"",16.0666666666667,3,"Backward",NA,16.5333333333333,"No","No",300,"Yes","Yes",124,NA,300,16.5833333333333,226.666666666667,295,3,NA,155,200,2,NA,16.55,55.8,50,2,3,16.55,154.838709677419,100,3,NA,16.55,3,3,1,3,1,5,2,4,55,NA,"Man",29.0333333333333,75.71,259,154.31419939577,0.166666666667865,0.166666666667865,1.91846538655227e-12,1.91846538655227e-12,"cst","cst","cst","LP","./6624_2021-06-03_full_journey.csv",130.766666666667,429.12,320,241.777777777778,165.333333333333,58.8450000000001,221.481290322581
56,"03/06/2021",16,4,6,NA,"Woman",NA,"1",17,58,0,650,0,2,10,365,18,1,151,260,3,156,340,3,17,59,352,2,5,3,3,18,0,5.7,635,2,18,2,2,2,3,1,3,5,2,5,0,"",16.0666666666667,6,"Forward",NA,17.9666666666667,"No","No",650,"No","No",130,NA,365,18.0166666666667,306.194444444444,260,3,NA,316.333333333333,340,3,NA,17.9833333333333,127.111111111111,125,3,3,18,597.58064516129,635,2,NA,18.0333333333333,2,2,3,1,3,5,2,5,56,NA,"Woman",114.866666666667,422.97,96,205.680078508342,2.1316282072803e-12,0.0499999999980361,0.033333333331953,0.033333333331953,"dec","dec","dec","LP","./6624_2021-06-03_full_journey.csv",130.766666666667,429.12,320,268.444444444444,277.333333333333,127.860740740741,394.513548387097
57,"03/06/2021",16,4,5,NA,"Woman",NA,"1",17,50,0,500,1,2,4,300,17,52,146,250,2,146,250,2,17,53,328,1,50,4,3,17,51,5.2,400,2,17,54,3,1,1,3,1,2,5,3,0,"",16.0666666666667,5,"Forward",NA,17.8333333333333,"No","No",500,"Yes","Yes",124,NA,300,17.8666666666667,243.333333333333,250,2,NA,243.333333333333,250,2,NA,17.8833333333333,112.977777777778,110,4,3,17.85,419.354838709677,400,2,NA,17.9,3,1,1,3,1,2,5,3,57,NA,"Woman",108.883333333333,400.25,160,212.397408207343,0.0166666666660831,0,0.033333333331953,0.033333333331953,"dec","dec","dec","LP","./6624_2021-06-03_full_journey.csv",130.766666666667,429.12,320,259.555555555556,259.555555555556,119.142962962963,359.907096774194
58,"03/06/2021",16,4,1,NA,"Woman",NA,"2",17,58,0,400,1,2,4,298,17,59,NA,260,2,NA,120,2,18,0,357,2,0,3,3,18,1,5.8,375,3,18,2,3,3,1,4,1,2,5,1,0,"",16.0666666666667,1,"Backward",NA,17.9666666666667,"No","No",400,"Yes","Yes",124,NA,298,17.9833333333333,NA,260,2,NA,NA,120,2,NA,18,122.966666666667,120,3,3,18.0166666666667,374.193548387097,375,3,NA,18.0333333333333,3,3,1,4,1,2,5,1,58,NA,"Woman",115.916666666667,424.78,140,208.203647416413,0.0499999999980361,0.033333333331953,2.1316282072803e-12,2.1316282072803e-12,"dec","dec","dec","LP","./6624_2021-06-03_full_journey.csv",130.766666666667,429.12,320,NA,NA,129.676944444445,401.434838709677
59,"08/06/2021",11,0,5,NA,"Woman",NA,"2",11,58,1,500,1,2,0,360,12,0,160,360,3,88,250,3,12,1,204,1,10,3,2,11,59,4.1,300,3,12,2,3,2,1,2,1,3,2,3,0,"",11,5,"Backward",NA,11.9666666666667,"Yes","Yes",500,"Yes","Yes",120,NA,360,12,320,360,3,NA,176,250,3,NA,12.0166666666667,68,70,3,2,11.9833333333333,330.645161290323,300,3,NA,12.0333333333333,3,2,1,2,1,3,2,3,59,NA,"Woman",61.1833333333334,229.81,263,218.617647058824,0.0833333333359576,0.0333333333340846,0.0333333333360031,0.0333333333360031,"cst","cst","cst","LP","./6611_2021-06-08_full_journey.csv",130.766666666667,429.12,320,284.444444444444,156.444444444444,74.1011111111113,283.772903225806
60,"08/06/2021",16,4,2,NA,"Woman",NA,"1",16,8,0,350,1,2,0,350,16,9,36,40,2,117,290,3,16,11,11,0,10,3,3,16,10,0.5,25,3,16,12,2,2,1,3,1,2,3,2,0,"",16.0666666666667,2,"Forward",NA,16.1333333333333,"No","No",350,"Yes","Yes",120,NA,350,16.15,70,40,2,NA,227.5,290,3,NA,16.1833333333333,3.66666666666667,10,3,3,16.1666666666667,28.2258064516129,25,3,NA,16.2,2,2,1,3,1,2,3,2,60,NA,"Woman",6.95000000000007,4.89,64,47.8571428571429,0.149999999997945,0.0333333333340846,0,0,"acc","acc","acc","LP","./6624_2021-06-08_full_journey.csv",130.766666666667,429.12,320,64,208,3.99564814814816,34.6064516129032
61,"08/06/2021",11,0,3,NA,"Man",NA,"2",11,30,0,380,0,2,1,300,11,32,147,250,2,90,150,2,11,31,81,0,30,3,2,11,30,0.9,50,3,11,33,3,2,1,3,2,2,2,2,0,"",11,3,"Backward",NA,11.5,"No","No",380,"No","No",121,NA,300,11.5333333333333,245,250,2,NA,150,150,2,NA,11.5166666666667,27.225,30,3,2,11.5,55.1612903225806,50,3,NA,11.55,3,2,1,3,2,2,2,2,61,NA,"Man",31.25,92.82,275,167.69,0.150000000001995,0.0333333333360031,0.0166666666639514,0.0166666666639514,"cst","cst","cst","LP","./6611_2021-06-08_full_journey.csv",130.766666666667,429.12,320,261.333333333333,160,29.4225000000001,62.2916129032258
62,"08/06/2021",11,0,5,NA,"Man",NA,"1",11,57,0,400,1,2,5,330,11,58,118,250,2,197,280,2,11,58,197,0,55,3,2,11,57,3,200,3,11,59,4,1,1,2,1,5,2,1,0,"",11,5,"Forward",NA,11.95,"No","No",400,"Yes","Yes",125,NA,330,11.9666666666667,216.333333333333,250,2,NA,361.166666666667,280,2,NA,11.9666666666667,68.4027777777778,55,3,2,11.95,193.548387096774,200,3,NA,11.9833333333333,4,1,1,2,1,5,2,1,62,NA,"Man",57.9333333333333,220.16,285,216.834054834055,0.166666666666053,0.0499999999980361,0.166666666666053,0.166666666666053,"cst","cst","cst","LP","./6611_2021-06-08_full_journey.csv",130.766666666667,429.12,320,209.777777777778,350.222222222222,71.5584259259261,207.638709677419
63,"08/06/2021",11,0,6,NA,"Woman",NA,"2",12,6,0,500,1,1,59,250,12,8,143,190,1,91,100,1,12,6,271,1,20,3,3,12,7,4.6,400,2,12,8,3,2,3,1,1,2,4,2,0,"",11,6,"Backward",NA,12.1,"No","No",500,"Yes","Yes",119,NA,250,12.1333333333333,198.611111111111,190,1,NA,126.388888888889,100,1,NA,12.1,89.5805555555555,80,3,3,12.1166666666667,370.967741935484,400,2,NA,12.1333333333333,3,2,3,1,1,2,4,2,63,NA,"Woman",66.0833333333334,265.05,290,226.300724637681,0.0166666666680015,0.033333333333978,0.0833333333320141,0.0833333333320141,"cst","cst","cst","LP","./6611_2021-06-08_full_journey.csv",130.766666666667,429.12,320,254.222222222222,161.777777777778,98.438240740741,318.37935483871
64,"08/06/2021",11,0,2,NA,"Woman",NA,"1",12,17,1,500,1,2,0,300,12,18,167,300,3,NA,250,3,12,20,250,1,20,4,NA,12,21,4.3,350,3,12,21,3,1,1,3,1,2,2,2,0,"",11,2,"Forward",NA,12.2833333333333,"Yes","Yes",500,"Yes","Yes",120,NA,300,12.3,278.333333333333,300,3,NA,NA,250,3,NA,12.3333333333333,83.3333333333333,80,4,NA,12.35,346.774193548387,350,3,NA,12.35,3,1,1,3,1,2,2,2,64,NA,"Woman",80.4166666666667,327.91,257,232.642268041237,0.316666666665917,0.0333333333360031,0,0,"cst","cst","cst","LP","./6611_2021-06-08_full_journey.csv",130.766666666667,429.12,320,296.888888888889,NA,90.8101851851854,297.615483870968
65,"08/06/2021",11,0,2,NA,"Man",NA,"1",12,20,0,520,1,1,56,315,12,21,157,300,3,127,280,2,12,23,190,1,15,3,3,12,22,3.5,250,3,12,24,3,3,1,3,1,3,2,4,0,"",11,2,"Forward",NA,12.3333333333333,"No","No",520,"Yes","Yes",116,NA,315,12.35,274.75,300,3,NA,222.25,280,2,NA,12.3833333333333,61.2222222222222,75,3,3,12.3666666666667,293.548387096774,250,3,NA,12.4,3,3,1,3,1,3,2,4,65,NA,"Man",83.2333333333333,332.44,263,233.458,0.133333333336019,0.0666666666679561,0.0333333333360031,0.0333333333360031,"cst","cst","cst","LP","./6611_2021-06-08_full_journey.csv",130.766666666667,429.12,320,279.111111111111,225.777777777778,69.0157407407409,242.245161290323
66,"08/06/2021",11,0,6,NA,"Woman",NA,"2",12,17,0,300,0,2,0,300,12,29,107,180,2,142,230,1,12,28,200,1,10,2,1,12,29,4,200,1,12,30,4,2,3,2,1,1,1,2,0,"",11,6,"Backward",NA,12.2833333333333,"No","No",300,"No","No",120,NA,300,12.4833333333333,178.333333333333,180,2,NA,236.666666666667,230,1,NA,12.4666666666667,66.6666666666667,70,2,1,12.4833333333333,193.548387096774,200,1,NA,12.5,4,2,3,2,1,1,1,2,66,NA,"Woman",88.1333333333334,361.36,260,235.086678832117,0.033333333331953,0.0166666666660831,0.0166666666660831,0.0166666666660831,"cst","cst","cst","LP","./6611_2021-06-08_full_journey.csv",130.766666666667,429.12,320,190.222222222222,252.444444444444,72.6481481481483,276.851612903226
67,"08/06/2021",16,4,1,NA,"Woman",NA,"1",16,8,0,300,0,2,4,250,16,12,58,80,1,76,100,1,16,12,90,0,15,2,2,16,13,0.9,2,2,16,13,3,2,1,4,1,5,5,1,0,"",16.0666666666667,1,"Forward",NA,16.1333333333333,"No","No",300,"No","No",124,NA,250,16.2,80.5555555555556,80,1,NA,105.555555555556,100,1,NA,16.2,31,15,2,2,16.2166666666667,43.5483870967742,2,2,NA,16.2166666666667,3,2,1,4,1,5,5,1,67,NA,"Woman",7.86666666666662,7.46,55,47.5194805194805,0.0666666666660376,0.166666666664028,0.0666666666660376,0.0666666666660376,"acc","acc","acc","LP","./6624_2021-06-08_full_journey.csv",130.766666666667,429.12,320,103.111111111111,135.111111111111,32.6916666666667,62.2916129032258
68,"08/06/2021",16,4,3,NA,"Man",NA,"2",16,39,0,350,0,5,5,305,16,42,153,280,3,115,200,3,16,41,207,1,10,2,3,16,40,4.1,200,2,16,43,3,1,3,3,2,2,2,5,0,"",16.0666666666667,3,"Backward",NA,16.65,"No","No",350,"No","No",305,NA,305,16.7,259.25,280,3,NA,194.861111111111,200,3,NA,16.6833333333333,175.375,70,2,3,16.6666666666667,231.451612903226,200,2,NA,16.7166666666667,3,1,3,3,2,2,2,5,68,NA,"Man",36.8,108.57,200,168.274647887324,1.91846538655227e-12,0.0666666666641191,0,0,"cst","cst","cst","LP","./6624_2021-06-08_full_journey.csv",130.766666666667,429.12,320,272,204.444444444444,75.1908333333335,283.772903225806
